home_team,away_team,simulations_observed,lambda_home_raw,lambda_away_raw,lambda_home_dedrifted_raw,lambda_away_dedrifted_raw,sd_home_dedrifted,sd_away_dedrifted,se_home_dedrifted,se_away_dedrifted,regularization_weight,lambda_home_dedrifted,lambda_away_dedrifted,lambda_home_fm,lambda_away_fm,lambda_total_raw,lambda_total_fm
Como,Juventus,70,1.4285714285714286,1.9714285714285715,1.426613123078598,1.9751864584129712,1.2608698054948217,1.3788979939090764,0.15070276641733032,0.16480983316739306,0.014084507042253521,1.427059056463602,1.9647818476318943,1.4270735058417596,1.964805219294362,3.4000000000000004,3.3918787251361215
Como,Lazio,70,1.3571428571428572,2.1857142857142855,1.350504279962445,2.1872348027080655,1.0963726641673675,1.303486697047546,0.13104159747050068,0.15579645921980206,0.014084507042253521,1.3520221688842962,2.1738435955284663,1.3520358584926604,2.173869454042394,3.5428571428571427,3.5259053125350546
Como,Lecce,70,1.2714285714285714,1.4,1.2703930578869893,1.4036371640552983,1.262915368179173,1.1991144811597005,0.15094725792158264,0.14332159337492417,0.014084507042253521,1.2730392738803258,1.401282543335597,1.273052163764451,1.4012992120068106,2.6714285714285713,2.674351375771262
Como,Milan,70,0.9857142857142858,1.7285714285714286,0.9776126242803099,1.7333479368825202,1.0768938623013309,1.214561175797347,0.12871343534391638,0.1451678265099809,0.014084507042253521,0.9843825083526136,1.7263495024610271,0.9843924755050243,1.726370037900074,2.7142857142857144,2.7107625134050983
Como,Napoli,70,1.0,1.8285714285714285,0.993818622030698,1.8285116341020746,1.0774571163696383,1.2370731355986968,0.12878075708159287,0.1478585203506568,0.014084507042253521,1.0003602526135598,1.820172865916926,1.0003703815451679,1.820194517412692,2.8285714285714283,2.82056489895786
Como,Parma,70,1.7285714285714286,1.2428571428571429,1.7224541588415057,1.2579752703098335,1.171625514238589,1.2678665688819928,0.14003603340440826,0.15153903959463935,0.014084507042253521,1.7187333170749193,1.2576722255583783,1.7187507197377858,1.2576871859422938,2.9714285714285715,2.9764379056800796
Como,Pisa,70,1.7428571428571429,1.4428571428571428,1.7345578921147329,1.4482810402823276,1.3874901991312494,1.1851129843217907,0.16583679811727442,0.1416480944155067,0.014084507042253521,1.7306665752316222,1.4452976325735134,1.730684098722116,1.44531482481726,3.185714285714286,3.175998923539376
Como,Roma,70,1.1285714285714286,1.957142857142857,1.1335085902757092,1.9603963836532516,1.1173774288198628,1.222168957735669,0.1335521470350005,0.1460771303726069,0.014084507042253521,1.138082756517092,1.9502000837842837,1.1380942799281581,1.950223281992348,3.0857142857142854,3.088317561920506
Como,Sassuolo,70,1.6428571428571428,1.1714285714285715,1.6370830950987194,1.1689613787433415,1.1750415722445289,0.9565971257225494,0.14044433043039276,0.11433522522706409,0.014084507042253521,1.634564662680623,1.169912050774513,1.6345812131119641,1.169925967225136,2.814285714285714,2.8045071803371
Como,Torino,70,1.5285714285714285,1.5571428571428572,1.5203801316217271,1.5509506805001139,1.134529343047805,1.1284515881408044,0.1356021928940091,0.13487576223947215,0.014084507042253521,1.5195054029145743,1.5465212215206265,1.5195207883382396,1.5465396178489679,3.0857142857142854,3.0660604061872077
Como,Udinese,70,1.5571428571428572,1.2857142857142858,1.5500240983120437,1.2859489991409707,1.3017960856170572,1.257866410917658,0.15559439250490326,0.15034379210495574,0.014084507042253521,1.5487318489472808,1.2852519582087953,1.5487475302970108,1.2852672466618056,2.842857142857143,2.834014776958816
Cremonese,Atalanta,70,0.8142857142857143,1.3428571428571427,0.8112655399997825,1.3389505675238702,0.9673457554584507,0.9003533068252144,0.11561993220421324,0.10761280308263237,0.014084507042253521,0.8203783407520937,1.3375070256285555,0.8203866473157387,1.3375229356710818,2.157142857142857,2.1579095829868207
Cremonese,Bologna,70,0.8428571428571429,2.0428571428571427,0.8452693025142802,2.0377406991799023,0.8136041967599543,1.1935102351437483,0.09724430126420265,0.14265175785772274,0.014084507042253521,0.8539031770339929,2.026455042754221,0.8539118230461246,2.0264791480376254,2.8857142857142857,2.88039097108375
